SMILES,nearest_training_tanimoto
NC(=O)c1c(N)ncnc1N1CCC(c2cc(-c3ccc(F)c(Cl)c3)nc(N3CCC(F)C3)n2)CC1,0.6049
Cc1n[nH]c2ccc(-c3cncc(OCC(N)Cc4ccc(Cl)c(F)c4)c3)cc2c1=O,0.8889
CC(NC(=O)Cc1nc(N2CCOCC2)cc(=O)n1C)c1ccccc1Br,0.6029
Cn1nc(-c2ccc(C(=O)NC3CNCCC3c3ccc(F)c(F)c3)cc2F)c2cccnc21,0.6712
CNC(=O)c1cccnc1N1CCC(c2nc(-c3cccc(F)c3)cn2CCN2CCCC2)CC1,0.6125
Nc1ncnc(N2CCC(c3nc(-c4ccc(F)c(C(F)(F)F)c4)cn3CCNCC3CCOCC3)CC2)c1Cl,0.7381
Nc1ncnc(N2CCC(c3nc(-c4ccc(F)c(C(F)(F)F)c4)cn3CC(=O)O)CC2)c1Cl,0.7568
Cc1ccccc1Cc1c(N2CCOCC2)nc(CC(=O)N2CCc3c(Cl)cccc32)n1C,0.6479
Cn1c(CC(=O)N2CCN(c3ccccc3Cl)CC2)nc(N2CCOCC2)c(F)c1=O,0.7015
Nc1ccc(CC(N)C(=O)N2CCN(c3ncnc4ccc(Cl)cc34)CC2)cc1Br,0.7302
NC(=O)c1ccc(N2CCC(c3nc(-c4ccc(F)c(Cl)c4)cn3CCN3CCC3)CC2)nn1,0.6795
CNC(=O)Cn1cc(-c2ccnc(C(F)(F)F)c2)nc1C1CCN(c2ncnc(N)c2C(N)=O)CC1,0.7564
O=C(NC(c1ccc(Cl)c(Cl)c1)C1CNC1)c1ccc(OC(F)(F)F)cc1,0.6066
CCn1cc(-c2ccc(Cl)c(OC)c2)nc1C1CCN(c2ncnc(N)c2C(N)=O)CC1,0.6875
CNC(=O)NCCn1cc(-c2ccc(F)c(F)c2)nc1C1CCN(c2cc(N)ncn2)CC1,0.6944
NC1(c2ccc(-c3nc4c(Cl)cc(Cl)cn4c3-c3ccccc3)cc2)CCC1,1
Cc1n[nH]c2ccc(-c3cncc(OCC(N)c4ccccc4)c3)cc12,0.6721
NC(=O)c1ccnc2c(NC(CN3CCC3)c3cccc(OCF)c3)ncnc12,0.7937
CCN=c1sc(-c2ccc(C(=O)NC3CNCCC3c3cccc(F)c3)s2)nn1C,0.6753
CC(C)NC(=O)Cn1cc(-c2ccc(F)c(Cl)c2)nc1C1CCN(c2ncnc(N)c2C(N)=O)CC1,0.7468
Cc1ccc(CC(N)C(=O)N2CCN(c3ncnc4ccc(Br)cc34)CC2)cc1C,0.6774
Nc1ncnc(N2CCN(C(=O)C(N)Cc3ccc(F)cc3Cl)CC2)c1Cl,0.661
Cc1cc(N2CCOCC2)nc2ccc(NC(=O)Cc3nc(N4CCCOCC4)cc(=O)n3C)cc12,0.6377
Cn1c(CC(=O)NCc2cc(F)cc(Br)c2)nc(N2CCOCC2)cc1=O,0.6269
O=C(NC(Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ncnc3ccccc23)CC1)C1CC1c1ccccc1,0.6232
O=C(NC(c1cccc(Cl)c1)C1CCNCC1)c1cnc(F)c(Cl)c1,0.625
NC(C(=O)N1CCN(c2ncnc3ccc(-c4cn[nH]c4)cc23)CC1)C1CCNCC1,0.6438
O=C(CCc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1cc(Cl)ccc1Cl,0.6
Cn1ncc(Cl)c1-c1nc2ccccc2n1CC(=O)NC1CNCCC1c1ccc(F)c(F)c1,0.6282
NC1(c2ccc(-c3nn4c(=S)ccnc4cc3-c3ccccc3)cc2)CCC1,0.6909
CCCC(=O)NC(Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ncnc3cccc(C)c23)CC1,0.7015
CC1(O)CC(N)(c2ccc(-c3nc4n(c3-c3ccsc3)COc3ccc(F)cc3-4)cc2)C1,0.8
N#Cc1c(N2CCC(c3nc(-c4ccc(F)c(F)c4)cn3CCN3CCCC3)CC2)[nH]cnc1=N,0.6711
Cn1ncc(Cl)c1-c1c(Cl)ccc(C(=O)NC2CNCCC2c2ccc(F)c(F)c2)c1Br,0.7324
Cn1ncc(C(=O)NC2CCNCC2c2ccc(F)c(F)c2)c1-c1cccc(Cl)c1,0.6133
NC(Cc1ccc(F)cc1Cl)C(=O)N1CCN(c2ncnc3ccc(Br)cc23)CC1,0.6087
COc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C)c3)cn2CC(C)(C)N)CC1,0.7568
Cn1ncc(Br)c1-c1ccc(C(=O)NC2CNCCC2c2cccc(F)c2)nc1,0.7391
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OCC(C)NC)cc21,0.8333
NC(COc1cncc(-c2ccc3c(c2)CCC(=O)N3)c1)Cc1ccc(F)cc1F,0.6143
NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(F)c3)cn2CCN2CCC(F)C2)CC1,0.7403
Cc1cc(-c2cn(CCN3CCC3)c(C3CCN(c4cc(N)ncn4)CC3F)n2)ccc1C#N,0.6667
COc1ncc(C(=O)NC(c2ccc(Cl)c(Cl)c2)C2CNC2)cn1,0.6066
O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)NC1CCC(c2ccc(F)c(F)c2)CNC1=O,0.6232
CNCC(Nc1ncnc2c(C(N)=O)cc(C(F)(F)F)cc12)c1ccc(F)cc1,0.6094
Cn1ccnc1-c1cc(C(=O)NC2CNCCC2c2cccc(F)c2)no1,0.6164
O=C(NC1CNCCC1c1cccc(F)c1)c1ccc(-c2ncccn2)cn1,0.7344
CCNC(=O)c1cn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2cc1C,0.6377
NC1(c2ccc(-c3nc4ccc(F)nn4c3-c3ccncc3)cc2)CCC1,0.6296
NC(CNC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1)C(=O)N1CCCC1,0.6765
O=CC(NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1)c1ccccc1F,0.662
NC1(CNC(=O)c2cccc(F)c2)CCN(c2ncnc3[nH]c(C4CCCCC4)nc23)C1,0.6234
Cn1c(CC(=O)Nc2cc(C#N)c(F)cc2F)nc(N2CCOCC2)cc1=O,0.6176
O=C(NC(c1cc(F)cc(F)c1)C1CCNCC1)c1ccc(Cl)c(F)c1,0.6393
CCc1nc(C(=O)NC2CNCCC2c2ccc(F)c(F)c2)sc1-c1c(Br)cnn1C,0.6892
Cc1n[nH]c2ccc(-c3cncc(OCC(N)Cc4c[nH]c5ccc(F)cc45)c3)cc12,0.8095
CC(NC(=O)C1(F)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(F)c(Cl)c1,0.6716
O=C(c1cc(N2CCOCC2)nc(N2CCOCC2)n1)N1CCc2c(F)cccc21,0.619
NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3nccs3)cn2CCN2CCCC2)CC1,0.68
CCc1c(N)ncnc1N1CCC(c2nc(-c3ccc(C#N)c(F)c3)cn2CCN2CCC2)CC1,0.831
CC1SCc2ncnc(N3CCN(C(=O)c4ccc(F)c(Cl)c4)CC3)c21,0.6056
CNC(=O)Nc1ccc2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2c1,0.8276
O=C(Cc1ccc(Cl)c(Cl)c1)Cc1nc(N2CCOCC2)cc(=O)n1C1CC1,0.6029
O=C(NC1CNCCC1c1ccc(F)c(F)c1)c1ccc(Br)c(F)c1,0.6508
NC1(c2ccc(-c3nc4n(c3-c3ccccc3)COc3cnc(Cl)cc3-4)cc2)CC1,0.6667
NC(CSc1ccc(F)cc1O)C(=O)N1CCN(c2ncnc3ccccc23)CC1,0.6029
O=C(Cc1nc(N2CCOCC2)cc(=O)n1-c1cc(Cl)cc(Cl)c1)Nc1ccc(F)c(Cl)c1,0.6176
NC1(C(=O)NC(=O)c2ccc(Cl)c(Cl)c2)CCN(c2ncnc3[nH]ccc23)CC1,0.6094
CC(=O)Nc1cc(NC(=O)Cc2nc(N3CCOCC3)cc(=O)[nH]2)ccc1F,0.7966
O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1cccc(C(=O)NCc2c(F)cccc2C(F)(F)F)c1,0.6234
NC(=O)c1cc(-c2cn(CCN3CCC3)c(C3CCN(c4ncnc(N)c4Br)CC3)n2)cnc1Cl,0.6456
Cc1cc(-c2ccc(C(=O)NC3CNCCC3c3cccc(F)c3)cc2Cl)nn1C,0.6351
CC1(C(=O)Nc2ccc3nc(-c4ccc(C5(N)CCC5)cc4)c(-c4ccccc4)n3c2)CC1,0.8136
NC(COc1cncc(-c2cncc(NC(=O)Cc3cccnc3)c2)c1)Cc1c[nH]c2ccccc12,0.6081
O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1ccc(F)c(C(=O)C2CC2)c1F,0.7742
Nc1ncnc(N2CCC(c3nc(-c4ccccc4F)cn3CCN3CCCC3)CC2)c1Cl,0.7576
Cc1n[nH]c2ccc(-c3cncc(OCC(N)Cc4ccc(F)cc4F)c3)cc2c1=O,0.8852
O=C(NC(c1cccc(Cl)c1)C1CCNCC1)c1cnc(Cl)c(F)c1,0.625
NC1(CNC(=O)c2ccc(F)c(Cl)c2)CCN(c2ncnc3[nH]nc(Cl)c23)C1,0.6338
Cn1cc(Cl)nc1C(Cc1ccc(Cl)cc1)NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1,0.7123
N=C1NC(c2cc(NC(=O)Cc3nc(N4CCOCC4)cc(=O)[nH]3)ccc2F)(C(F)F)C2CC2O1,0.6447
Cc1ccc(C(N)=O)cc1-c1cc(-c2cncc(OCC(N)Cc3c[nH]c4ccccc34)c2)n[nH]1,0.6154
NC(=O)c1cccc(-c2cncc(OCC(N)Cc3cccc(F)c3F)c2)c1,0.6061
COc1cccc(-c2c(C(=O)NC3CNCCC3c3ccc(F)c(F)c3)cnn2C)n1,0.6104
Cc1ccc(NC(=O)Cc2nc(N3CCOCC3)cc(=O)[nH]2)cc1[N+](=O)[O-],0.6875
CNC(=O)Cn1cc(-c2ccc(F)c(C)c2)nc1C1CCN(c2cc(N)ncn2)CC1,0.6
NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3cccc(Cl)c3)cn2CC2CCNCC2)CC1,0.7368
COc1ccc(-c2cccc(C(N)=O)c2)cc1-c1cncc(OCC(N)Cc2c[nH]c3ccccc23)c1,0.6203
Nc1ncnc(N2CCC(c3nc(-c4ccc(Cl)c(F)c4)cn3CCN3CCC3)CC2)c1C1CCOC1,0.7273
Cn1cc(-c2coc(C(=O)NC3CNCCC3c3ccccc3)c2)cn1,0.6176
NC(COc1cncc(-c2cc3cn[nH]c3cn2)c1)Cc1c[nH]c2ccc(Cl)cc12,0.7969
CS(=O)(=O)c1cc(NC(=O)Cc2nc(N3CCOCC3)cc(=O)[nH]2)ccc1N1CCOCC1,0.6825
COc1c(N)ncnc1N1CCC(c2nc(-c3ncco3)cn2CCN2CCC2)CC1,0.6842
Cn1ccc(-c2csc(C(=O)NC3CNCCC3c3cccc(F)c3)c2)n1,0.6944
O=C(C(CNCCO)Cc1ccc(Cl)cc1)N1CCN(c2ncnc3ccccc23)CC1,0.7097
Cc1nc(C(=O)NC(c2ccc(Cl)cc2)C2(N)CCN(c3ncnc4[nH]ccc34)CC2)c(C)s1,0.6027
NC1(c2ccc(-c3nc4n(c3-c3ccccc3)COc3ccncc3-4)cc2)CCC1,1
CC(C)NCCn1cc(-c2ccc(F)c(C(F)(F)F)c2)nc1C1CCN(c2ncnc(N)c2C(N)=O)CC1,1
Cn1ncc(Cl)c1-c1cc(C(=O)NCc2cccc(F)c2)oc1Cl,0.7031
CCc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)c(Cl)c(F)c3)cn2CCN2CCC2)CC1,0.8235
O=C(Cc1nc(N2CCOCC2)cc(=O)n1-c1ccccc1F)N1CCc2ccccc21,0.8136
Cc1c[nH]c2ncnc(N3CCC(N)(CNC(=O)c4cc(F)cc(F)c4)C3)c12,0.8413
Nc1ncnc(N2CCC(c3nc(-c4ccc(F)c(C(F)(F)F)c4)cn3CC(=O)NCCCN3CCCCC3)CC2)c1Cl,0.7349
NC1(C(=O)NCc2cncc(F)c2)CCN(c2ncnc3[nH]ccc23)C1,0.6364
NC1(C(=O)NC(CO)Cc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ncc23)CC1,0.7164
Cn1cc(-c2ccc(C(=O)NC3CNCCC3c3cccc(F)c3)nc2)c(-c2ccc(F)cc2F)n1,0.6712
Cn1cc(C(=O)NC(c2ccc(Cl)c(Cl)c2)C2CNC2)cn1,0.6167
O=C(NC1CNCCC1c1ccc(F)c(F)c1)c1cc(Cl)ncc1Cl,0.6176
CC(=O)c1cc(NC(=O)Cc2nc(N3CCOCC3)cc(=O)n2C)ccc1F,0.7869
Cn1ccc(-c2cc(OCC(N)Cc3c[nH]c4ccccc34)cnc2Cl)c1,0.6667
NC1(C(=O)NC(Cc2ccc(F)cc2)C(=O)Nc2ccc(F)cc2)CCN(c2ncnc3[nH]ccc23)CC1,0.6618
Cc1cccc2c1CCN2C(=O)Cc1nc(N2CCOCC2)c(Cc2cccc(F)c2C)n1C,0.625
CC1Cc2ccc(F)cc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)n1-c1ccccc1F,0.6812
Cc1cn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c(C)n1,1
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3cc(O)c(OC(F)F)c(F)c3)cn2CCN2CCC2)CC1,0.7778
O=C(Cc1nc(N2CCCC2)cc(=O)[nH]1)N1CCc2c(Cl)cccc21,0.8393
Cc1cc(-c2cn(CCN(C)C)c(C3CCN(c4ncnc(N)c4Cl)CC3)n2)cc(F)c1F,0.6711
CCCNC(=O)C(CCc1ccccc1)NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1,0.6081
Cc1ccc(NC(=O)Cc2nc(N3CCOCC3)cc(=O)n2-c2ccc(F)c(F)c2)cc1Cl,0.6056
O=C(NCc1ccc(F)c(F)c1)NCC(Cc1ccc(F)cc1)C(=O)N1CCN(c2ncnc3ccccc23)CC1,0.6667
O=C(Cc1ccc(Cl)cc1Cl)NCC(Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ncnc3ccccc23)CC1,0.6377
CCc1c(N)ncnc1N1CCC(c2nc(-c3cncc(F)c3)cn2CCN2CCC2)CC1,0.8261
Cn1c(CC(=O)NC(=O)c2cccc(F)c2F)nc(N2CCOCC2)cc1=O,0.6029
Cc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)c(F)cc3F)cn2CCN2CCC2)CC1,0.6849
CC1CC(c2nc(-c3cc(F)c(F)c(F)c3)cn2CCN(C)C)CCN1c1ncnc(N)c1C#N,0.642
CC1SCc2ncnc(N3CCN(C(=O)CC(N)C(=O)NCc4ccc(Cl)c(Cl)c4)CC3)c21,0.6154
Cc1cc(NC(=O)Cc2nc(N3CCOCC3)cc(=O)n2-c2cc(F)ccn2)ccc1Br,0.6027
Cn1c(CC(=O)Nc2ccc(Cl)cc2Cl)nc(N2CCOCC2)cc1=O,0.6308
O=C(NC1CCN(c2ncnc3[nH]cc(Br)c23)C1)C1(c2ccc(Cl)cc2)CC1,0.6232
Cn1ncc(Cl)c1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CC4(COC4)C3)cn2)cs1,0.6154
NC(=O)NC(=O)Cc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1,0.6508
Cc1nccnc1N1CCC(c2nc(-c3ccc(Cl)c(C#N)c3)cn2CCN2CCCC2)CC1,0.6076
NCC(Cc1ccc(Cl)c(Cl)c1)C(=O)N1CCN(c2ncnc3cc(F)ccc23)CC1,0.6667
Cc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C(F)(F)F)c3)cn2CCC(=O)NC2CCCCC2)CC1,0.7284
CNC(=O)c1cc(F)c2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2n1,0.7937
Cc1c(N2CCCC2)nc2ccccc2c1N1CCN(C(=O)C(N)Cc2ccc(Cl)cc2)CC1,0.6406
NC1(C(=O)NC(Cc2ccc(F)cc2)C(=O)NCCc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,0.6282
CNC(=O)c1cccc(-c2cn(CCN3CCCC3)c(C3CCN(c4ncnc(N)c4Br)CC3)n2)c1,0.7432
Cn1ncc(Br)c1-c1oc(C(=O)NC2CNCCC2c2ccc(F)cc2)nc1Cl,0.6667
Cc1cc(NC(=O)Cc2nc(N3CCOCC3)cc(=O)n2-c2ccc(F)c(F)c2F)ccc1F,0.6143
Cc1c(NC(=O)Cc2nc(N3CCOCC3)cc(=O)n2C)cc(C2CC2)n1C,0.6418
Cn1c(CC(=O)Nc2cc(Br)cc(Br)c2)nc(N2CCOCC2)cc1=O,0.7288
Cc1nc(N)nc2c1cc(-c1cnc(Cl)c(F)c1)c(=O)n2C1CCC(OCC(=O)NCCF)CC1,0.675
Cn1ncc(C(=O)NC2CNCCC2c2ccc(F)c(F)c2)c1N1CCOCC1,0.6429
Cc1c[nH]c2ncnc(N3CCC(N)(C(=O)NC(c4ccc(F)cc4)c4ccc(F)s4)CC3)c12,0.625
O=C(Cc1nc(N2CCOCC2)cc(=O)n1-c1ccon1)Nc1ccc(F)cc1F,0.6029
Cc1ccc(NC(=O)Cc2nc(N3CCOCC3)cc(=O)n2C2CC2)cc1Br,0.6324
Nc1ncnc(N2CCC(c3nc(-c4cnc(Br)c(F)c4)cn3CCN3CCC3)CC2)c1Br,0.7794
CC(C)(C)C(=O)NC(Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ccnc3ccccc23)CC1,0.6825
Fc1ccc(-c2cn(CCN3CCC3)c(C3CCN(c4ncc(C(F)(F)F)cn4)CC3)n2)cc1F,0.6286
CNCCn1cc(-c2ccncc2)nc1C1CCN(c2ncnc(N)c2F)CC1,0.6486
NC1(C(=O)NC(CCc2ccccc2)c2cc(F)cc(F)c2)CCN(c2ncnc3[nH]ccc23)CC1,0.7101
Nc1ncnc(N2CCC(c3nc(-c4ccc(C(F)(F)F)c(F)c4)cn3CCN3CCC3)CC2)c1C(F)(F)F,0.7639
Cn1c(CC(=O)Nc2ccc3ccccc3c2Br)nc(N2CCOCC2)cc1=O,0.6377
Cn1c(CC(=O)NC(=O)c2c(F)ccc(F)c2F)nc(N2CCOCC2)cc1=O,0.6462
Nc1cc(N2CCC(c3nc(-c4ccc(C(F)(F)F)c(F)c4)cn3CCN3CCCC3)C(F)C2)ncn1,0.6753
OCc1c(N2CCC(c3nc(-c4ccc(F)cc4)cn3CCN3CCCC3)CC2)ncnc1N1CCC(F)C1,0.7
NC(Cc1c[nH]c2ccc(F)cc12)C(=O)N1CCN(c2ncnc3ccccc23)CC1,0.6324
O=C(NC(c1ccc(Cl)c(F)c1)C1CCNCC1)c1nccs1,0.6061
Cc1c(N)ncnc1N1CCC(c2nc(-c3cccc(C#N)c3)cn2CCN2CCCC2)CC1,0.7067
Nc1ncnc(N2CCC(c3nc(-c4cc(F)cc(F)c4)cn3CCN3CCOCC3)CC2)c1Cl,0.7391
Nc1n[nH]c2ccc(-c3cncc(OCC(N)Cc4cc(F)cc(F)c4)c3)cc12,0.7188
NC(=O)c1cccc2ncnc(N3CCN(C(=O)C(N)Cc4ccc(F)cc4)CC3)c12,0.6462
CC(=O)N(C)CCn1cc(-c2ccc(F)c(C(F)(F)F)c2)nc1C1CCN(c2ncnc(N)c2C(N)=O)CC1,0.8816
NC(COc1cnc(Cl)c(Br)c1)Cc1c[nH]c2ccccc12,0.6613
CNCC(Nc1ncnc2c(C(N)=O)ccnc12)c1cc(F)cc(Br)c1,0.7377
O=C(NC(c1ccc(Cl)c(Cl)c1)C1CCNC1)c1ccc(F)c(Br)c1,0.6406
CC(=O)NC(Cc1ccc(C(C)(C)C)cc1)C(=O)N1CCN(c2ncnc3ccc(Cl)cc23)CC1,0.6
Cn1c(CC(=O)N2CCc3c(Br)cccc32)nc(N2CCOCC2)c(OCC(F)(F)F)c1=O,0.6338
O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1CCC(c2nc3c(C(F)(F)F)cccc3[nH]2)CC1,0.6026
Nc1ncnc(N2CCN(C(=O)C(c3ccc(Cl)cc3)C3CCCC3)CC2)c1Br,0.6333
CNC(=O)CCn1cc(-c2ccc(F)c(C)c2)nc1C1CCN(c2ncnc(N)c2Br)CC1,0.7467
CC(C)NCC(C(=O)N1CCN(c2ncnc3ccc(Br)cc23)CC1)c1ccc(Cl)cc1,0.6286
NC1(C(=O)NC(c2ccccc2)c2ccccc2)CCN(c2ncnc3[nH]ccc23)CC1,0.8909
CNC(=O)c1cc(-c2cn(CC3CNC3)c(C3CCN(c4ncnc(N)c4Br)CC3)n2)ccc1F,0.6322
CC(C)NCC(Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ncnc3ccccc23)CC1,0.7213
O=C(Cc1nc(N2CCOCC2)cc(=O)n1C1CCCC1)Nc1cccc(Cl)c1,0.6119
CCn1cc(-c2ccc(F)c(C(F)(F)F)c2)nc1C1CCN(c2ncccc2C(N)=O)CC1,0.6203
Nc1cc(N2CCC(c3nc(-c4ccc(C(F)(F)F)c(F)c4)cn3CCN3CCC3)C(F)C2)ncn1,0.6974
Nc1ncnc(N2CCC(c3nc(-c4ccc(F)c(Cl)c4)cn3CCN3CCCC3)CC2)c1C(=O)O,0.9
Cc1ccc(C(NC(=O)Cc2nc(N3CCOCC3)cc(=O)[nH]2)c2ccc(F)cc2)nc1C,0.6197
N#Cc1cc(-c2cncc(OCC(N)Cc3ccc(F)c(F)c3F)c2)ccn1,0.6154
NC(=O)c1ccc(C(=O)NC2CNCCC2c2ccc(F)c(F)c2)c(Cl)c1,0.6418
NC1(c2ccc(-c3nc4cc(C(=O)NCCO)ccn4c3-c3ccccc3)cc2)CCC1,0.6866
NCC1(C(=O)Nc2ccc(F)c(F)c2F)CCN(c2ncnc3[nH]ccc23)CC1,0.6029
Nc1ccc2ncnc(N3CCN(C(=O)C(N)Cc4cc(F)cc(F)c4)CC3)c2c1,0.7627
Cc1cc(-c2cn(CCN3CCOCC3)c(C3CCN(c4ncnc(N)c4C#N)CC3)n2)ccc1F,0.8873
NC(COc1cncc(-c2ccc3[nH]c(=O)[nH]c3c2)c1)Cc1ccc(F)c(F)c1F,0.7097
O=C(N1CCN(c2ncnc3[nH]ccc23)CC1)C1(c2ccc(Cl)c(Cl)c2)CCNCC1,0.8136
NC(=O)CCC(NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1)c1ccc(F)cc1,0.7059
Cn1c(Br)c(Br)c2cc(-c3cncc(OCC(N)Cc4ccc(F)c(Cl)c4)c3)ccc21,0.6479
CC(C)NCCn1cc(-c2ccc(F)c(C(F)(F)F)c2)nc1C1CCN(c2ncnc(N)c2Br)CC1,0.8077
NC1(c2ccc(-c3nn4c(-c5ccc(F)c(CO)c5)cnc4s3)cc2)CCC1,0.6308
CC1SCc2ncnc(N3CCN(C(=O)C(Cc4ccc(Cl)cc4)NC(=O)c4noc(C5CC5)c4Cl)CC3)c21,0.6282
NC1(CNC(=O)c2cc(F)cc(F)c2F)CCN(c2ncnc3[nH]cc(Cl)c23)CC1,0.7353
CNCC(CCC(N)=O)NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1,0.7463
Cc1nc(N)nc2c1nc(-c1ccc(N)cc1)c(=O)n2C1CCC(O)CC1,0.7778
O=C(NCc1ccccc1Cl)c1cc(-c2ccnc3[nH]ccc23)cs1,0.6
NC(=O)c1n[nH]c2ccc(-c3cncc(OCC(N)Cc4c(F)ccc(F)c4F)c3)cc12,0.6667
NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3cccc(F)c3)cn2CC2CNC2)CC1,0.7662
Cc1cc(CC(N)COc2cncc(-c3ccc(F)nc3)c2)ccc1F,0.6885
CCCS(=O)(=O)Nc1cc(-c2ccc3nc(NC(C)=O)sc3c2)cnc1Cl,0.7188
CN(C)CCNC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1,0.6515
Cn1ncc(-c2ccc(C(=O)NC3CNCC3c3ccc(F)c(F)c3)cc2F)c1C1CC1,0.6197
O=C(NC(c1ccc(Cl)c(Cl)c1)C1CCNC1)c1cc2ccncc2o1,0.6923
NC(COc1cncc(-c2cncc(CO)c2)c1)Cc1ccc(F)cc1F,0.619
Cn1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCOCC3)cn2)cs1,0.7875
O=C(NC1CNCCC1c1ccc(F)c(F)c1)c1cc(F)c(F)c(F)c1F,0.6066
NC(COc1cncc(-c2cncc(NC(=O)c3ccncc3)c2)c1)Cc1c[nH]c2ccccc12,0.6429
N#Cc1c(N)ncnc1N1CCC(c2nc(C(F)(F)F)cn2CC2CC2)CC1,0.6053
O=C(NC(c1ccc(Cl)c(F)c1)C1CCNCC1)c1cnc(Cl)cn1,0.6154
CCc1ccc2ncnc(N3CCN(C(=O)C(N)Cc4cc(F)c(F)cc4F)CC3)c2c1,0.6462
Cc1ccc(NC(=O)Cc2nc(N3CCOCC3)cc(=O)[nH]2)cc1S(=O)(=O)N1CCCCC1,0.6567
O=C(Cc1nc(N2CCOC3CCCCC32)cc(=O)[nH]1)Nc1cc(Cl)c(F)c(Cl)c1,0.6719
NC(=O)c1cccc2c(NC(CN3CCC(F)(F)CC3)c3cc(F)c(F)cc3Cl)ncnc12,0.6714
Cc1n[nH]c2ccc(-c3cncc(OCC4CCNCC4)c3)cc2c1=O,0.6571
Cc1nn(C)c(C)c1-c1cc(C(=O)NC2CNCCC2c2ccccc2)oc1Cl,0.6957
NC(Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ncnc3cc(Cl)c(Cl)cc23)CC1,0.7895
Nc1ncnc(N2CCC(c3nc(-c4ccc(C(F)(F)F)c(F)c4)cn3CCN3CCC3)C(F)C2)c1Br,0.75
Cn1c(CC(=O)Nc2cccc(S(C)(=O)=O)c2)nc(N2CCOCC2)cc1=O,0.6515
O=C(NC1CNCCC1c1ccc(F)c(F)c1)c1cc(F)c(F)c(Br)c1,0.6154
CCc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)cc3F)cn2CCN2CCC2)C(F)C1,0.7284
NC1(c2ccc(-c3nc4c(C(=O)NCC5CCCO5)cccn4c3-c3ccccc3)cc2)CCC1,0.6471
Cc1cnn(C)c1-c1cc(-c2n[nH]c3ccc(C(=O)NC4CNCCC4c4cccc(F)c4)cc23)ccc1F,0.6145
CCOCCn1cc(-c2ccc(F)c(F)c2)nc1C1CCN(c2ncnc(N)c2C#N)CC1,0.7671
O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)NC1CCN(c2cc(F)ccc2F)C1,0.6418
NC1(c2ccc(-c3ccc4ncc(-c5cn[nH]c5)n4n3)cc2)CCC1,0.65
CC(C)c1c(N)ncnc1N1CCC(c2nc(-c3ccc(C(F)(F)F)c(F)c3)cn2CCN(C)C)CC1,0.7179
NC(=O)c1ccnc2c(NC(CN3CC(O)C3)c3ccc(F)c(F)c3)ncnc12,0.7353
O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)NC(=O)c1cccc(F)c1,0.6508
O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1ccc(-n2cnnc2)cc1,0.7
Cc1c(Cl)c(-c2ccc(C(=O)NC3CNCCC3c3cccc(F)c3)nc2)nn1C,0.7042
NC(=O)c1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1,0.7018
